tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,bike_route_order
210,53:23.3,56:53.4,447,8 Ave & W 52 St,40.76370739,-73.9851615,495,W 47 St & 10 Ave,40.76269882,-73.99301222,41931,Subscriber,1980,1,161
383,01:14.9,07:38.3,495,W 47 St & 10 Ave,40.76269882,-73.99301222,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,41931,Subscriber,1983,0,162
889,10:03.5,24:53.5,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,514,12 Ave & W 40 St,40.76087502,-74.00277668,41931,Subscriber,1986,2,163
433,31:39.2,38:52.7,514,12 Ave & W 40 St,40.76087502,-74.00277668,388,W 26 St & 10 Ave,40.74971775,-74.00295035,41931,Subscriber,1985,1,164
359,30:05.7,36:05.3,388,W 26 St & 10 Ave,40.74971775,-74.00295035,477,W 41 St & 8 Ave,40.75640548,-73.9900262,41931,Subscriber,1971,1,165
2046,02:13.8,36:19.9,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3357,W 106 St & Amsterdam Ave,40.80083629999999,-73.96644925,41931,Subscriber,1977,1,166
832,49:41.7,03:33.7,3357,W 106 St & Amsterdam Ave,40.80083629999999,-73.96644925,3343,W 107 St & Columbus Ave,40.7997568,-73.96211287,41931,Subscriber,1954,1,167
593,29:45.7,39:39.5,3343,W 107 St & Columbus Ave,40.7997568,-73.96211287,3490,E 116 St & 2 Ave,40.796879,-73.93726099999999,41931,Subscriber,1989,2,168
371,25:41.9,31:53.4,3490,E 116 St & 2 Ave,40.796879,-73.93726099999999,3391,E 106 St & 1 Ave,40.7892529,-73.93956237,41931,Subscriber,1969,0,169
6140,37:51.1,20:11.9,3391,E 106 St & 1 Ave,40.7892529,-73.93956237,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,41931,Subscriber,1960,1,170
265,54:22.8,58:48.7,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,41931,Subscriber,1974,1,171
200,21:31.5,24:51.6,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,41931,Subscriber,1977,1,172
244,33:52.7,37:57.4,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,41931,Subscriber,1991,1,173
339,44:22.7,50:02.0,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3369,E 82 St & East End Ave,40.7724607,-73.9468208,41931,Subscriber,1947,2,174
725,54:01.5,06:07.2,3369,E 82 St & East End Ave,40.7724607,-73.9468208,385,E 55 St & 2 Ave,40.75797322,-73.96603308,41931,Subscriber,1992,1,175
825,08:39.2,22:24.7,385,E 55 St & 2 Ave,40.75797322,-73.96603308,3369,E 82 St & East End Ave,40.7724607,-73.9468208,41931,Subscriber,1992,1,176
411,22:35.5,29:27.4,3369,E 82 St & East End Ave,40.7724607,-73.9468208,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,41931,Subscriber,1977,1,177
1311,12:22.3,34:13.9,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,41931,Subscriber,1972,1,178
1106,55:37.0,14:03.3,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,212,W 16 St & The High Line,40.74334935,-74.00681753,41931,Subscriber,1955,1,179
732,44:56.6,57:09.2,212,W 16 St & The High Line,40.74334935,-74.00681753,519,Pershing Square North,40.751872999999996,-73.97770600000001,41931,Subscriber,1961,1,180
268,04:04.4,08:33.2,519,Pershing Square North,40.751872999999996,-73.97770600000001,485,W 37 St & 5 Ave,40.75038009,-73.98338988,41931,Subscriber,1988,1,181
362,49:36.8,55:38.8,485,W 37 St & 5 Ave,40.75038009,-73.98338988,491,E 24 St & Park Ave S,40.74096374,-73.98602213,41931,Customer,1969,0,182
366,02:48.6,08:54.7,491,E 24 St & Park Ave S,40.74096374,-73.98602213,223,W 13 St & 7 Ave,40.73781509,-73.99994661,41931,Subscriber,1978,1,183
507,34:57.6,43:25.0,223,W 13 St & 7 Ave,40.73781509,-73.99994661,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,41931,Subscriber,1986,1,184
1505,54:48.7,19:53.8,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,2008,Little West St & 1 Pl,40.70569254,-74.01677685,41931,Subscriber,1966,2,185
216,18:24.7,22:01.4,2008,Little West St & 1 Pl,40.70569254,-74.01677685,2008,Little West St & 1 Pl,40.70569254,-74.01677685,41931,Subscriber,1970,1,186
72,31:46.7,32:59.0,2008,Little West St & 1 Pl,40.70569254,-74.01677685,2008,Little West St & 1 Pl,40.70569254,-74.01677685,41931,Subscriber,1954,1,187
2142,58:19.5,34:01.7,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3343,W 107 St & Columbus Ave,40.7997568,-73.96211287,41931,Subscriber,2001,1,188
2105,34:27.5,09:33.3,3343,W 107 St & Columbus Ave,40.7997568,-73.96211287,3629,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,41931,Subscriber,2001,1,189
2019,09:52.3,43:31.6,3629,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,41931,Subscriber,2001,1,190
2393,11:16.0,51:09.6,361,Allen St & Hester St,40.71605866,-73.99190759,3562,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,38563,Subscriber,1986,1,1
1066,26:36.9,44:23.8,3562,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,38563,Customer,1992,2,2
1834,18:54.3,49:28.7,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,502,Henry St & Grand St,40.714211,-73.981095,38563,Subscriber,1960,2,3
706,25:29.8,37:16.7,502,Henry St & Grand St,40.714211,-73.981095,315,South St & Gouverneur Ln,40.70355377,-74.00670227,38563,Subscriber,1972,1,4
380,16:51.8,23:12.1,315,South St & Gouverneur Ln,40.70355377,-74.00670227,319,Fulton St & Broadway,40.711065999999995,-74.009447,38563,Subscriber,1969,1,5
383,27:10.5,33:34.0,319,Fulton St & Broadway,40.711065999999995,-74.009447,534,Water - Whitehall Plaza,40.70255065,-74.0127234,38563,Subscriber,1982,1,6
366,39:53.8,46:00.5,534,Water - Whitehall Plaza,40.70255065,-74.0127234,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,38563,Subscriber,1994,2,7
426,58:20.0,05:26.2,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,534,Water - Whitehall Plaza,40.70255065,-74.0127234,38563,Subscriber,1956,2,8
566,52:30.8,01:56.8,534,Water - Whitehall Plaza,40.70255065,-74.0127234,296,Division St & Bowery (old),40.71413089,-73.99704679999999,38563,Subscriber,2002,1,9
495,39:25.9,47:41.7,296,Division St & Bowery (old),40.71413089,-73.99704679999999,534,Water - Whitehall Plaza,40.70255065,-74.0127234,38563,Subscriber,2002,1,10
307,54:10.2,59:17.2,534,Water - Whitehall Plaza,40.70255065,-74.0127234,319,Fulton St & Broadway,40.711065999999995,-74.009447,38563,Subscriber,1962,1,11
687,35:49.2,47:16.8,319,Fulton St & Broadway,40.711065999999995,-74.009447,340,Madison St & Clinton St,40.71269042,-73.98776323,38563,Subscriber,1995,2,12
1054,49:57.1,07:31.2,340,Madison St & Clinton St,40.71269042,-73.98776323,363,West Thames St,40.70834698,-74.01713445,38563,Subscriber,1982,1,13
268,35:30.2,39:59.1,363,West Thames St,40.70834698,-74.01713445,534,Water - Whitehall Plaza,40.70255065,-74.0127234,38563,Subscriber,1970,1,14
1738,00:58.6,29:57.4,534,Water - Whitehall Plaza,40.70255065,-74.0127234,536,1 Ave & E 30 St,40.74144387,-73.97536082,38563,Subscriber,1982,2,15
204,01:07.2,04:31.3,536,1 Ave & E 30 St,40.74144387,-73.97536082,507,E 25 St & 2 Ave,40.73912601,-73.97973776,38563,Subscriber,1967,1,16
1116,12:27.0,31:03.5,507,E 25 St & 2 Ave,40.73912601,-73.97973776,3744,1 Ave & E 5 St,40.725864,-73.986389,38563,Subscriber,1971,1,17
367,46:01.4,52:08.8,3744,1 Ave & E 5 St,40.725864,-73.986389,504,1 Ave & E 16 St,40.73221853,-73.98165557,38563,Customer,1983,1,18
282,51:59.9,56:42.9,504,1 Ave & E 16 St,40.73221853,-73.98165557,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,38563,Subscriber,1975,1,19
439,14:31.0,21:50.9,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,394,E 9 St & Avenue C,40.72521311,-73.97768752,38563,Subscriber,1970,1,20
355,22:15.3,28:10.5,394,E 9 St & Avenue C,40.72521311,-73.97768752,293,Lafayette St & E 8 St,40.73020661,-73.99102628,38563,Subscriber,1994,1,21
1256,52:55.4,13:51.6,3711,E 13 St & Avenue A,40.72966729,-73.98067966,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,38563,Customer,1994,1,22
1877,25:25.5,56:42.8,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,2008,Little West St & 1 Pl,40.70569254,-74.01677685,38563,Subscriber,1969,1,23
2028,58:04.1,31:53.1,2008,Little West St & 1 Pl,40.70569254,-74.01677685,509,9 Ave & W 22 St,40.7454973,-74.00197139,38563,Subscriber,1969,1,24
145,39:02.4,41:28.4,509,9 Ave & W 22 St,40.7454973,-74.00197139,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,38563,Subscriber,1956,1,25
466,12:51.1,20:37.2,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,358,Christopher St & Greenwich St,40.73291553,-74.00711384,38563,Subscriber,1965,2,26
616,04:44.5,15:01.4,358,Christopher St & Greenwich St,40.73291553,-74.00711384,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,38563,Subscriber,1989,2,27
755,50:10.2,02:45.9,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,358,Christopher St & Greenwich St,40.73291553,-74.00711384,38563,Subscriber,1961,1,28
642,09:48.5,20:31.5,358,Christopher St & Greenwich St,40.73291553,-74.00711384,462,W 22 St & 10 Ave,40.74691959,-74.00451887,38563,Subscriber,1959,1,29
1169,36:27.1,55:56.4,462,W 22 St & 10 Ave,40.74691959,-74.00451887,355,Bayard St & Baxter St,40.71602118,-73.99974372,38563,Customer,2000,1,30
676,02:00.3,13:17.0,355,Bayard St & Baxter St,40.71602118,-73.99974372,415,Pearl St & Hanover Square,40.7047177,-74.00926027,38563,Subscriber,1969,2,31
2322,00:02.6,38:45.0,415,Pearl St & Hanover Square,40.7047177,-74.00926027,536,1 Ave & E 30 St,40.74144387,-73.97536082,38563,Customer,1994,1,32
205,48:47.2,52:12.3,536,1 Ave & E 30 St,40.74144387,-73.97536082,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,38563,Subscriber,1991,1,33
268,25:32.0,30:00.3,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,3798,W 40 St & 5 Ave,40.752269,-73.982079,38563,Subscriber,1969,1,34
400,51:19.7,58:00.1,3798,W 40 St & 5 Ave,40.752269,-73.982079,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,38563,Subscriber,1956,1,35
635,32:32.7,43:08.1,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,483,E 12 St & 3 Ave,40.73223272,-73.98889957,38563,Subscriber,1994,1,36
695,16:54.6,28:29.6,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,38563,Subscriber,1983,1,37
1030,42:13.9,59:24.1,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,466,W 25 St & 6 Ave,40.74395411,-73.99144871,38563,Subscriber,1961,1,38
494,37:19.6,45:33.9,466,W 25 St & 6 Ave,40.74395411,-73.99144871,280,E 10 St & 5 Ave,40.73331967,-73.99510132,38563,Subscriber,1970,1,39
371,47:35.4,53:46.7,280,E 10 St & 5 Ave,40.73331967,-73.99510132,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,38563,Subscriber,1949,1,40
589,28:49.1,38:38.5,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,405,Washington St & Gansevoort St,40.739323,-74.008119,38563,Subscriber,1970,1,41
857,08:15.1,22:32.3,405,Washington St & Gansevoort St,40.739323,-74.008119,3641,Broadway & W 25 St,40.74286877,-73.98918629,38563,Subscriber,1969,1,42
686,57:57.7,09:24.4,3641,Broadway & W 25 St,40.74286877,-73.98918629,257,Lispenard St & Broadway,40.71939226,-74.00247214,38563,Subscriber,1989,1,43
475,28:46.9,36:42.0,257,Lispenard St & Broadway,40.71939226,-74.00247214,307,Canal St & Rutgers St,40.71427487,-73.98990025,38563,Subscriber,1982,1,44
1646,39:43.9,07:10.1,307,Canal St & Rutgers St,40.71427487,-73.98990025,453,W 22 St & 8 Ave,40.74475148,-73.99915362,38563,Subscriber,1966,1,45
321,28:25.6,33:46.9,453,W 22 St & 8 Ave,40.74475148,-73.99915362,458,11 Ave & W 27 St,40.751396,-74.00522600000001,38563,Subscriber,1989,2,46
310,38:37.3,43:48.2,458,11 Ave & W 27 St,40.751396,-74.00522600000001,509,9 Ave & W 22 St,40.7454973,-74.00197139,38563,Subscriber,1964,1,47
312,46:16.8,51:29.5,509,9 Ave & W 22 St,40.7454973,-74.00197139,435,W 21 St & 6 Ave,40.74173969,-73.99415556,38563,Subscriber,1964,1,48
252,52:24.9,56:37.2,435,W 21 St & 6 Ave,40.74173969,-73.99415556,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,38563,Subscriber,1982,1,49
982,17:09.9,33:32.1,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,320,Leonard St & Church St,40.717571,-74.005549,38563,Subscriber,1991,1,50
411,37:04.4,43:56.2,320,Leonard St & Church St,40.717571,-74.005549,376,John St & William St,40.70862144,-74.00722156,38563,Subscriber,1987,2,51
302,17:52.7,22:55.6,376,John St & William St,40.70862144,-74.00722156,309,Murray St & West St,40.7149787,-74.013012,38563,Subscriber,1978,1,52
456,29:17.4,36:54.2,309,Murray St & West St,40.7149787,-74.013012,360,William St & Pine St,40.70717936,-74.00887308,38563,Subscriber,1986,1,53
400,02:10.8,08:51.1,360,William St & Pine St,40.70717936,-74.00887308,296,Division St & Bowery (old),40.71413089,-73.99704679999999,38563,Subscriber,1989,1,54
347,17:13.1,23:01.0,296,Division St & Bowery (old),40.71413089,-73.99704679999999,195,Liberty St & Broadway,40.70905623,-74.01043382,38563,Subscriber,1949,2,55
107,21:52.9,23:40.2,195,Liberty St & Broadway,40.70905623,-74.01043382,195,Liberty St & Broadway,40.70905623,-74.01043382,38563,Subscriber,1983,1,56
2089,11:05.0,45:54.5,195,Liberty St & Broadway,40.70905623,-74.01043382,519,Pershing Square North,40.751872999999996,-73.97770600000001,38563,Subscriber,1984,2,57
441,08:20.7,15:42.6,519,Pershing Square North,40.751872999999996,-73.97770600000001,491,E 24 St & Park Ave S,40.74096374,-73.98602213,38563,Subscriber,1990,2,58
298,16:12.8,21:11.2,491,E 24 St & Park Ave S,40.74096374,-73.98602213,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,38563,Subscriber,1991,1,59
308,23:13.0,28:21.9,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,116,W 17 St & 8 Ave,40.74177603,-74.00149746,38563,Subscriber,1990,1,60
193,41:56.1,45:09.8,116,W 17 St & 8 Ave,40.74177603,-74.00149746,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,38563,Subscriber,1982,1,61
599,49:00.5,59:00.3,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,508,W 46 St & 11 Ave,40.76341379,-73.99667444,38563,Subscriber,1989,1,62
1403,46:22.9,09:46.0,508,W 46 St & 11 Ave,40.76341379,-73.99667444,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,38563,Subscriber,1985,1,63
280,07:15.1,11:55.8,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,257,Lispenard St & Broadway,40.71939226,-74.00247214,38563,Subscriber,1971,1,64
141,50:44.8,53:06.2,257,Lispenard St & Broadway,40.71939226,-74.00247214,377,6 Ave & Canal St,40.72243797,-74.00566443,38563,Subscriber,1978,1,65
399,42:06.6,48:45.6,377,6 Ave & Canal St,40.72243797,-74.00566443,307,Canal St & Rutgers St,40.71427487,-73.98990025,38563,Subscriber,1989,1,66
134,53:22.1,55:37.0,307,Canal St & Rutgers St,40.71427487,-73.98990025,311,Norfolk St & Broome St,40.7172274,-73.98802084,38563,Subscriber,1966,2,67
562,15:58.7,25:21.3,311,Norfolk St & Broome St,40.7172274,-73.98802084,82,St James Pl & Pearl St,40.71117416,-74.00016545,38563,Subscriber,2001,1,68
600,54:51.4,04:51.8,82,St James Pl & Pearl St,40.71117416,-74.00016545,410,Suffolk St & Stanton St,40.72066442,-73.98517977,38563,Subscriber,1989,2,69
1275,06:24.1,27:39.3,410,Suffolk St & Stanton St,40.72066442,-73.98517977,390,Duffield St & Willoughby St,40.69221589,-73.9842844,38563,Subscriber,1983,1,70
523,44:07.4,52:51.1,390,Duffield St & Willoughby St,40.69221589,-73.9842844,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,38563,Subscriber,1988,2,71
1174,52:00.5,11:34.7,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,320,Leonard St & Church St,40.717571,-74.005549,38563,Subscriber,1978,1,72
345,19:45.0,25:30.1,320,Leonard St & Church St,40.717571,-74.005549,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,38563,Subscriber,1977,1,73
410,13:29.7,20:19.7,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,259,South St & Whitehall St,40.70122128,-74.01234218,38563,Subscriber,1986,2,74
1932,21:47.8,54:00.1,259,South St & Whitehall St,40.70122128,-74.01234218,536,1 Ave & E 30 St,40.74144387,-73.97536082,38563,Subscriber,1987,2,75
658,46:57.3,57:55.5,536,1 Ave & E 30 St,40.74144387,-73.97536082,445,E 10 St & Avenue A,40.72740794,-73.98142006,38563,Subscriber,1981,1,76
1397,03:00.5,26:17.9,445,E 10 St & Avenue A,40.72740794,-73.98142006,468,Broadway & W 56 St,40.7652654,-73.98192338,38563,Subscriber,1995,1,77
349,56:00.1,01:49.7,468,Broadway & W 56 St,40.7652654,-73.98192338,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,38563,Subscriber,1977,1,78
348,51:42.8,57:31.8,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,485,W 37 St & 5 Ave,40.75038009,-73.98338988,38563,Subscriber,1960,1,79
299,01:10.6,06:09.7,485,W 37 St & 5 Ave,40.75038009,-73.98338988,3641,Broadway & W 25 St,40.74286877,-73.98918629,38563,Subscriber,1989,2,80
323,46:33.6,51:57.4,3641,Broadway & W 25 St,40.74286877,-73.98918629,494,W 26 St & 8 Ave,40.74734825,-73.99723551,38563,Subscriber,1974,1,81
586,08:00.1,17:47.1,494,W 26 St & 8 Ave,40.74734825,-73.99723551,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,38563,Subscriber,1994,2,82
921,58:16.8,13:37.9,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,317,E 6 St & Avenue B,40.72453734,-73.98185424,38563,Subscriber,1969,1,83
827,27:40.0,41:27.1,317,E 6 St & Avenue B,40.72453734,-73.98185424,502,Henry St & Grand St,40.714211,-73.981095,38563,Subscriber,1973,2,84
323,43:55.6,49:19.3,502,Henry St & Grand St,40.714211,-73.981095,411,E 6 St & Avenue D,40.72228087,-73.97668709,38563,Subscriber,1989,2,85
1440,33:01.3,57:01.6,411,E 6 St & Avenue D,40.72228087,-73.97668709,328,Watts St & Greenwich St,40.72405549,-74.00965965,38563,Subscriber,1992,1,86
385,12:38.4,19:03.8,328,Watts St & Greenwich St,40.72405549,-74.00965965,426,West St & Chambers St,40.71754834,-74.01322069,38563,Subscriber,1990,2,87
504,42:12.3,50:36.9,426,West St & Chambers St,40.71754834,-74.01322069,127,Barrow St & Hudson St,40.73172428,-74.00674436,38563,Subscriber,1994,1,88
729,06:58.8,19:08.2,127,Barrow St & Hudson St,40.73172428,-74.00674436,445,E 10 St & Avenue A,40.72740794,-73.98142006,38563,Subscriber,1988,1,89
931,29:28.0,44:59.4,445,E 10 St & Avenue A,40.72740794,-73.98142006,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,38563,Customer,1969,0,90
1288,21:06.3,42:34.4,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,355,Bayard St & Baxter St,40.71602118,-73.99974372,38563,Customer,1998,1,91
1780,57:27.0,27:07.1,355,Bayard St & Baxter St,40.71602118,-73.99974372,3905,4 Ave & E 12 St,40.732647,-73.99011,38563,Customer,1969,0,92
1215,27:23.8,47:39.8,3905,4 Ave & E 12 St,40.732647,-73.99011,500,Broadway & W 51 St,40.76228826,-73.98336183,38563,Subscriber,1959,1,93
3805,58:19.9,01:45.0,500,Broadway & W 51 St,40.76228826,-73.98336183,500,Broadway & W 51 St,40.76228826,-73.98336183,38563,Customer,1976,2,94
1256,11:43.7,32:40.2,500,Broadway & W 51 St,40.76228826,-73.98336183,507,E 25 St & 2 Ave,40.73912601,-73.97973776,38563,Subscriber,1960,1,95
921,33:10.3,48:31.4,507,E 25 St & 2 Ave,40.73912601,-73.97973776,3814,E 56 St & Madison Ave,40.761573,-73.972628,38563,Customer,1993,1,96
253,49:15.8,53:29.2,3814,E 56 St & Madison Ave,40.761573,-73.972628,305,E 58 St & 3 Ave,40.76095756,-73.96724467,38563,Subscriber,1988,1,97
1395,18:26.1,41:41.9,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3168,Central Park West & W 85 St,40.78472675,-73.96961715,38563,Subscriber,1963,1,98
1048,54:16.2,11:44.6,3168,Central Park West & W 85 St,40.78472675,-73.96961715,499,Broadway & W 60 St,40.76915505,-73.98191841,38563,Subscriber,1977,1,99
917,13:18.5,28:36.4,499,Broadway & W 60 St,40.76915505,-73.98191841,3143,5 Ave & E 78 St,40.77632142,-73.96427393,38563,Subscriber,1990,1,100
1458,42:38.3,06:57.2,3143,5 Ave & E 78 St,40.77632142,-73.96427393,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,38563,Subscriber,1993,1,101
1979,15:11.7,48:11.3,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3320,Central Park West & W 100 St,40.79406661,-73.96286845,38563,Customer,1999,2,102
922,53:59.8,09:22.2,3320,Central Park West & W 100 St,40.79406661,-73.96286845,3724,7 Ave & Central Park South,40.76674056,-73.97906899,38563,Customer,1994,1,103
1834,16:21.5,46:55.9,3724,7 Ave & Central Park South,40.76674056,-73.97906899,3137,5 Ave & E 73 St,40.77282817,-73.96685276,38563,Customer,1996,2,104
2169,50:51.0,27:00.5,3137,5 Ave & E 73 St,40.77282817,-73.96685276,432,E 7 St & Avenue A,40.72621788,-73.98379855,38563,Customer,1995,1,105
1312,45:22.5,07:15.5,432,E 7 St & Avenue A,40.72621788,-73.98379855,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,38563,Subscriber,1995,1,106
492,39:09.5,47:22.5,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,3082,Hope St & Union Ave,40.71167351,-73.95141312,38563,Subscriber,1984,2,107
1048,02:07.6,19:35.6,3082,Hope St & Union Ave,40.71167351,-73.95141312,3125,45 Rd & 11 St,40.74708586,-73.94977234,38563,Subscriber,1983,1,108
839,03:50.6,17:50.4,3125,45 Rd & 11 St,40.74708586,-73.94977234,3745,36 Ave & 31 St,40.75651273,-73.92957486,38563,Subscriber,1988,1,109
1512,15:50.8,41:03.1,3745,36 Ave & 31 St,40.75651273,-73.92957486,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,38563,Customer,1969,0,110
251,59:44.9,03:55.9,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,3141,1 Ave & E 68 St,40.76500525,-73.95818491,38563,Subscriber,1960,1,111
1043,30:38.9,48:02.9,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3295,Central Park W & W 96 St,40.791270000000004,-73.964839,38563,Subscriber,1992,1,112
746,52:00.5,04:27.5,3295,Central Park W & W 96 St,40.791270000000004,-73.964839,3623,W 120 St & Claremont Ave,40.8109494,-73.9634,38563,Subscriber,1962,1,113
